"","soil_ID","treatment","total_dry_weight","meanC","diff","equation1","equation2","BRI"
"127","F37","IF",459.48,436.88875,22.59125,4.91669931226604,5.17093882595969,4.91669931226604
"128","F37","IF",337.52,436.88875,-99.36875,-29.4408479497511,-22.7446346466921,-22.7446346466921
"129","F37","IF",625.24,436.88875,188.35125,30.1246321412578,43.1119478356904,30.1246321412578
"130","F37","IF",326.58,436.88875,-110.30875,-33.7769459244289,-25.2487046187387,-25.2487046187387
"131","F48","IF",835.3195,777.024285714286,58.2952142857142,6.97879246033575,7.50236708909631,6.97879246033575
"132","F48","IF",774.261,777.024285714286,-2.76328571428576,-0.356893310432249,-0.355624111767061,-0.355624111767061
"133","F48","IF",1065.1937,777.024285714286,288.169414285714,27.053240578283,37.086281546633,27.053240578283
"134","F48","IF",1550.54647,777.024285714286,773.522184285714,49.8870688013442,99.5492931825995,49.8870688013442
"135","F48","IF",1063.97795275591,777.024285714286,286.95366704162,26.9698884547706,36.9298196101857,26.9698884547706
"136","F48","IF",707.87,777.024285714286,-69.1542857142857,-9.76934828630762,-8.89988729898128,-8.89988729898128
"137","F48","IF",1236.77,777.024285714286,459.745714285714,37.1730972036607,59.1674832741025,37.1730972036607
"138","F48","IF",946.2608,777.024285714286,169.236514285714,17.8847643573224,21.7800804166812,17.8847643573224
"139","F52","IF",660.04,993.20875,-333.16875,-50.4770544209442,-33.5446853443448,-33.5446853443448
"140","F52","IF",675.54,993.20875,-317.66875,-47.0244175030346,-31.9840869303659,-31.9840869303659
"141","F52","IF",727.95,993.20875,-265.25875,-36.4391441719898,-26.7072506157442,-26.7072506157442
"142","F52","IF",700.44,993.20875,-292.76875,-41.7978342184912,-29.4770610911352,-29.4770610911352
"143","F52","IF",923.01,993.20875,-70.19875,-7.6054159759916,-7.06787470408411,-7.06787470408411
"144","F52","IF",949.5,993.20875,-43.70875,-4.60334386519221,-4.4007616727098,-4.4007616727098
"145","F52","IF",881.53,993.20875,-111.67875,-12.6687407121709,-11.244237427429,-11.244237427429
"146","F52","IF",631.21,993.20875,-361.99875,-57.3499706912121,-36.4473983943456,-36.4473983943456
"147","F53","IF",608.76,471.262228571429,137.497771428571,22.586531872753,29.176488819267,22.586531872753
"148","F53","IF",597.2,471.262228571429,125.937771428571,21.0880394220649,26.7235020744896,21.0880394220649
"149","F53","IF",632.2393,471.262228571429,160.977071428571,25.461414914981,34.1587043622301,25.461414914981
"150","F53","IF",531.3815,471.262228571429,60.1192714285714,11.3137682490962,12.7570740415194,11.3137682490962
"151","F53","IF",532.5815,471.262228571429,61.3192714285714,11.5135939623459,13.0117093437454,11.5135939623459
"152","F53","IF",592.3968,471.262228571429,121.134571428571,20.4482150188136,25.7042818381128,20.4482150188136
"153","F57","IF",1391,1023.2925,367.7075,26.4347591660676,35.9337628292986,26.4347591660676
"154","F57","IF",572.33,1023.2925,-450.9625,-78.794139744553,-44.0697552263893,-44.0697552263893
"155","F57","IF",674.1,1023.2925,-349.1925,-51.8012906097018,-34.124407244263,-34.124407244263
"156","F57","IF",1091.43,1023.2925,68.1375,6.24295648827685,6.6586533175998,6.24295648827685
"157","F57","IF",1108.19,1023.2925,84.8975,7.66091554697299,8.29650368785073,7.66091554697299
"158","F57","IF",1488.21,1023.2925,464.9175,31.2400467675933,45.4334904242922,31.2400467675933
"159","F57","IF",953.74,1023.2925,-69.5525,-7.2926059513075,-6.79693245088769,-6.79693245088769
"160","F61","IF",459.76,355.742857142857,104.017142857143,22.6242263044073,29.2394185206007,22.6242263044073
"161","F61","IF",351.3003,355.742857142857,-4.44255714285714,-1.26460385683052,-1.24881134045458,-1.24881134045458
"162","F61","IF",443.1522,355.742857142857,87.4093428571429,19.7244519731918,24.5709340615212,19.7244519731918
"163","F61","IF",312.1108,355.742857142857,-43.6320571428571,-13.9796691248291,-12.2650550156614,-12.2650550156614
